baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
FBgn0034031	413.82112639747	0.0194480843995948	0.124714807077577	0.155940460121126	0.876079952839571	0.959535256296893	CG12963
FBgn0034032	869.88308917706	-0.0477046533234025	0.0916160438481458	-0.520701956989906	0.602574410905795	0.839994470345943	CG8195
FBgn0034033	122.029651766808	-0.160397571069478	0.121123544785136	-1.32424766261597	0.185420806170148	0.535252416618571	CG8204
FBgn0034035	513.683877868155	-0.0503407958600944	0.0726741335274105	-0.692692068232329	0.488502817810966	0.781980477099208	CG8207
FBgn0034045	132.483956109366	0.547381580719834	0.15685567201849	3.48971493141356	0.000483536049146508	0.0161923754319533	CG8249
FBgn0034046	1023.00330233218	-0.0353997247488671	0.0759928189295426	-0.465829867183744	0.641337284639797	0.85820567279834	tun
FBgn0034047	110.382880315529	-0.689012326343332	0.202964270672984	-3.39474688849777	0.000686920743018075	0.0208405099498561	CG12970
FBgn0034049	1098.0628439389	0.109429190739532	0.0798788515916011	1.3699394590575	0.170705800851421	0.518635753677236	bdg
FBgn0034050	232.17093886102	-0.18171383943315	0.101711367154518	-1.7865637294708	0.074008028326997	0.35921216666098	bug
FBgn0034051	3189.06304898148	-0.0555073697567351	0.0717973623420003	-0.773111545412082	0.43945636888548	0.750894830104645	Mlf
FBgn0034052	63.441066132538	-0.316888867745985	0.41624167113527	-0.761309810432225	0.446472042266991	0.755111180397334	CG8299
FBgn0034053	165.9251941801	-0.560905659674672	0.23391497507721	-2.39790402256004	0.0164891851537027	0.169787963841996	Cyp4aa1
FBgn0034054	474.951588134036	-0.117705699477965	0.108579220229377	-1.08405364515704	0.27834101413425	0.630331141820527	CG8366
FBgn0034057	882.082276009787	-0.00345137979368355	0.0630146437790912	-0.0547710752088509	0.956320844439658	0.987468643759416	CG8314
FBgn0034058	697.937645633561	-0.198721297245289	0.0902382045203622	-2.20218585134247	0.0276521830707703	0.22826984303925	Pex11
FBgn0034059	479.2248944619	-0.0562801350460516	0.10448319198509	-0.53865252369092	0.590126638492865	0.83415426982616	CG8320
FBgn0034060	2628.83428546105	-0.00288685202146075	0.0854318271281363	-0.0337912943981739	0.973043578046573	0.991723541593495	CG8370
FBgn0034061	363.928104031201	0.0556544981487422	0.0902253241659072	0.61683899352253	0.537340929364619	0.808394505624264	Ufc1
FBgn0034062	268.219374899946	0.00304564736701012	0.121791358004577	0.0250070893116707	0.980049308925061	0.993294885625403	CG8388
FBgn0034063	738.707840841572	0.0306910094054619	0.0818904581699546	0.374781263792249	0.70782314967142	0.889203574948109	CG8389
FBgn0034065	231.921752016383	-0.159086042517159	0.0985544303167222	-1.6141947348882	0.106485193680761	0.418127148785555	Rrp42
FBgn0034066	1016.00836996532	0.0411923363179307	0.0764460452773298	0.538841952758887	0.589995913085551	0.83415426982616	CG8397
FBgn0034067	1148.21012574034	0.0283284631675849	0.0662663376750919	0.427494021270365	0.669019538887882	0.87095220899964	CG8399
FBgn0034068	2851.86714338967	0.00532346330611253	0.0720117562949532	0.0739249197632139	0.941070126993311	0.98174019576167	casp
FBgn0034069	3.43396757767886	0.444886665324062	0.697681606511468	0.637664317321729	0.523692218111823	NA	CG8401
FBgn0034070	175.757944778501	0.181498531546899	0.167809205571476	1.08157672833742	0.279440649782384	0.630859334223576	SP2353
FBgn0034071	2227.21384467735	0.0828633591874498	0.0530336773612311	1.56246678168361	0.118178065461378	0.44077431554535	CG8405
FBgn0034072	3117.84830596262	-0.0101604858276342	0.0560891881877318	-0.181148741066225	0.856250827558837	0.952691992756667	Dg
FBgn0034073	2290.56007597192	-0.078578329246271	0.0930984017461257	-0.844035211909973	0.398649729396687	0.725182946420451	CG8414
FBgn0034075	881.334587404731	0.279459340409982	0.127486118175502	2.19207663084751	0.0283739738419421	0.231535975051985	Asph
FBgn0034076	41.3218891394117	0.917234533386857	0.52624460870328	1.74298134026877	0.081336874300028	0.374149621780129	Jhedup
FBgn0034081	209.975748435079	-0.0164246801511563	0.117644761503857	-0.139612507528589	0.888966157835863	0.964473821315469	CG10731
FBgn0034082	0.637510227308312	1.23530382778513	1.75960167704603	0.702036059580784	0.482656675790592	NA	CG10734
FBgn0034083	1022.80440989264	0.0109814387785523	0.0713125912303882	0.153990180262484	0.877617478248934	0.960212527059786	lbk
FBgn0034084	633.970550145254	-0.139194270143441	0.12335224477851	-1.12842916149095	0.259138717968397	0.612719440662267	CG8435
FBgn0034085	577.963081214434	-0.0321681041471258	0.112512676825899	-0.285906486758841	0.77494974532848	0.918597364611744	Ptp52F
FBgn0034086	523.057214159873	-0.118357515896553	0.0967443694416703	-1.22340469610393	0.221176880524692	0.575382061953298	CG8441
FBgn0034087	4109.09366983922	-0.00514203286474275	0.047452886498424	-0.108360802559683	0.913709493023978	0.973148407368579	clu
FBgn0034091	2555.52190773638	0.0374004903432641	0.104794046512989	0.35689518238642	0.72117027638591	0.895650944946929	mrj
FBgn0034092	0.271218572055267	1.1117924674125	3.34082877286153	0.332789419333279	0.739293245602712	NA	CG7798
FBgn0034093	637.576418337354	0.0274959368363525	0.0687063884225899	0.400194763072601	0.689013071519754	0.879707034328574	CG15706
FBgn0034094	276.90395433422	0.742504796123328	0.190469422009018	3.89828870320283	9.68748786039709e-05	0.00529036196027532	Tsf3
FBgn0034095	38.1857728677885	0.360286244726687	0.203421993674262	1.77112729169104	0.0765395365585036	0.364835495062546	CG15701
FBgn0034096	0.225167501891849	0.738263663999177	2.78307847344396	0.265268719888305	0.790802459482707	NA	CG7786
FBgn0034098	2840.48005377243	-0.0666132674797014	0.155109826518194	-0.429458719508578	0.667589429149799	0.870082630815326	krimp
FBgn0034099	0.0688751096728795	0.257362870830094	3.95087700848185	0.0651406941490662	0.948061979973568	NA	CG15708
FBgn0034103	1.07289533009977	-1.15941458847124	1.35159175125858	-0.857814193813789	0.390995070869935	NA	prim
FBgn0034105	0.0521913469203651	0	3.95087700848185	0	1	NA	CG7755
FBgn0034106	0.157738696228239	0.257357669628168	3.69286386373645	0.0696905380551377	0.944439973009764	NA	CG9068
FBgn0034109	552.708552538085	-0.105649110290511	0.0898083937870509	-1.17638347414408	0.239441672520604	0.593556338450682	CG7747
FBgn0034110	975.594525919885	0.0954010574725378	0.0741815224161252	1.28604879443402	0.198426033058019	0.550967802501957	Atg9
FBgn0034113	617.833790699954	0.0227516948609597	0.0815246778453053	0.279077396713317	0.780185429074556	0.920655825442336	CG8060
FBgn0034114	927.171829213719	-0.0866009700774891	0.120690691802457	-0.717544731777946	0.473038045858799	0.773553770016946	CG4282
FBgn0034117	1854.30821522955	0.401032917899291	0.211082256884727	1.89988928400693	0.0574476506004787	0.323340397063688	CG7997
FBgn0034118	1457.06391856939	-0.118843979886174	0.0842848951723308	-1.41002702374113	0.158531703569379	0.499931826001548	Nup62
FBgn0034120	0.124329184387381	-0.463959877482108	3.95087700848185	-0.11743212367433	0.906517629162644	NA	CG15710
FBgn0034121	0.118999566689295	-0.944855221683138	3.95087700848185	-0.239150755554956	0.810988686137506	NA	CG6262
FBgn0034122	49.5558633005769	-0.214906714648327	0.273750347022617	-0.785046364272085	0.432426385178279	0.746217562107194	CG15711
FBgn0034126	311.821210879405	-0.122993449625683	0.101373457961189	-1.21327073278659	0.225026328726969	0.578046650711438	jtb
FBgn0034128	19.1633380277753	-0.0618575642331416	0.334720972964437	-0.184803371253686	0.853383263529514	0.951988096933353	CG4409
FBgn0034129	0.121044795722282	0.738253711042866	3.95087700848185	0.186858186032611	0.851771824397845	NA	Parp16
FBgn0034131	0.0701245305067619	-0.94485071769488	3.95087700848185	-0.239149615557875	0.810989570081073	NA	CG15712
FBgn0034132	0	NA	NA	NA	NA	NA	S-Lap8
FBgn0034135	71.3023693537125	0.0924001312223376	0.188025341845778	0.491423817211438	0.623126722269181	0.849943473357523	Syn2
FBgn0034136	32.1967057649141	0.326744338820497	0.316416679076224	1.03263942904156	0.301772669045565	0.652602139707813	DAT
FBgn0034137	137.932374613053	0.13338519082872	0.157863628544885	0.844939344535562	0.39814470571864	0.724611545738644	CG4945
FBgn0034138	15588.8409038574	-0.0525622577906296	0.0814082476975243	-0.645662562175848	0.518497911108742	0.799231962374582	RpS15
FBgn0034139	77.3728355289924	0.0654923794563688	0.264664163544535	0.247454655663453	0.804556379927182	0.931192382197801	CG4927
FBgn0034140	1304.27318705048	0.117892387090145	0.209589670096852	0.562491400628984	0.573781260981096	0.824587941725734	Lst
FBgn0034141	1091.08226465321	-0.0990552035232695	0.0643205406967288	-1.54002442221863	0.12355440049586	0.446123118418102	CG8311
FBgn0034142	562.11331234889	0.204404456690135	0.106290230129537	1.92307850346194	0.0544701915811881	0.317142192535851	CG8306
FBgn0034143	507.48119655394	-0.240385638956191	0.385962722725783	-0.62282087051961	0.533402241830217	0.805932890010305	CG8303
FBgn0034144	0.162116099386928	0.257353862853579	3.95087700848185	0.065138414154904	0.94806379529028	NA	CG5089
FBgn0034145	2124.02056708879	0.29404966283866	0.120321566301228	2.44386498512244	0.0145308633384761	0.159143498159756	CG5065
FBgn0034151	46.1480283914962	-0.523128230340734	0.25839768885173	-2.02450816284548	0.0429178929443109	0.283343237423414	CG15617
FBgn0034152	0.0589268544508495	0.257362870830094	3.95087700848185	0.0651406941490662	0.948061979973568	NA	Acp53C14a
FBgn0034153	0	NA	NA	NA	NA	NA	Acp53C14b
FBgn0034154	0.085455252657943	-0.944850717694881	3.95087700848185	-0.239149615557875	0.810989570081073	NA	CG5267
FBgn0034156	8.68939977116292	0.0936089456181503	0.406245641202462	0.230424492287655	0.817761931051762	0.935777649233851	CG5348
FBgn0034157	1.62886287786032	1.63010566947439	1.2229136823209	1.33296870665532	0.182542073425266	NA	resilin
FBgn0034158	2071.53342515355	0.0825159541821828	0.0833688083568603	0.989770104773156	0.322286500159271	0.673087457856577	CG5522
FBgn0034159	3.89838424750893	-1.11081413813683	0.60139872522266	-1.84705103544335	0.0647397440074663	NA	CG15615
FBgn0034160	195.805780514067	0.628009008212192	0.345201010720553	1.81925599493849	0.0688723835884949	0.353210162322883	CG5550
FBgn0034162	799.692118222909	0.636666243312383	0.179257755373617	3.55168032750056	0.000382779599811565	0.0139596573917581	CG6426
FBgn0034165	130.959954627243	0.258994091643473	0.155534375351182	1.66518874723796	0.0958751052657238	0.399704738211359	CG6435
FBgn0034166	1.7781196596631	-1.78611337040102	1.06078477030158	-1.68376603850867	0.0922268930203623	NA	CG6472
FBgn0034168	1.32867407444193	0.130767927076633	1.01188724861556	0.129231717521441	0.897174299681961	NA	CG15614
FBgn0034172	468.409146386052	0.0293292549546134	0.0851910159097388	0.344276384562525	0.730638442395835	0.897063212952239	CG6665
FBgn0034173	0.0723790718322713	-0.944850717694881	3.95087700848185	-0.239149615557875	0.810989570081073	NA	CG9010
FBgn0034175	18.3265321390684	-0.250950156787114	0.303032941194633	-0.828128307760221	0.40759783958572	0.731799980586517	ste24b
FBgn0034176	1454.95597851005	-0.148978458657666	0.0544739429053444	-2.73485726774974	0.00624073303869393	0.0925592843023004	ste24a
FBgn0034177	226.908767393461	-0.0916226516044883	0.116910457235678	-0.783699369336888	0.433216532678774	0.746734033100722	AsnRS-m
FBgn0034179	813.07169486738	0.131191627683817	0.0745455824651858	1.7598846684857	0.0784273633319566	0.36807976735214	CG6805
FBgn0034180	2162.65165894281	0.0979641403704139	0.0618935096699755	1.58278535007583	0.11347039692296	0.43216961975415	Ehbp1
FBgn0034181	3925.75967512626	-0.0599485291885029	0.0757557804737096	-0.791339338247694	0.428745998559597	0.744614051787381	CG8963
FBgn0034182	77.5673568851511	0.342273178068907	0.143872104458094	2.37901001975405	0.0173592041031855	0.174889464990372	SmydA-7
FBgn0034183	21.7916176893656	0.798004969343022	0.304884535023789	2.61740061456629	0.00886022857608912	0.118666011860352	SmydA-6
FBgn0034184	1698.85835631267	0.121180506191963	0.0535544625435899	2.26275272753097	0.0236509364703535	0.208259135726377	CG9646
FBgn0034186	549.526404557475	-0.134577470042077	0.0997690342267924	-1.34889017504328	0.177372244460601	0.524700354650026	CG8950
FBgn0034187	4235.5627079774	-0.0647324766194685	0.111383685443401	-0.58116658971894	0.561128182753392	0.819903130919439	CG6967
FBgn0034191	350.383782146007	0.0511913532244697	0.0837042653175533	0.611574010359715	0.540819637718459	0.809644587485768	CG6984
FBgn0034194	442.969646691601	0.121626954597482	0.127206683350844	0.956136512592089	0.339003269962242	0.683203221390596	CG15611
FBgn0034195	0.972738236175778	0.492199079202771	1.39847182785745	0.351954947821045	0.724872049806707	NA	Spn53F
FBgn0034196	0	NA	NA	NA	NA	NA	CG15605
FBgn0034197	181.539642938739	0.645010606897236	0.189481413472622	3.4040837836078	0.000663863874148661	0.0206107475096475	Cda9
FBgn0034198	764.161250835732	0.454919369391371	0.191498122500636	2.37558135532039	0.0175213294236325	0.175857339332953	CG11400
FBgn0034199	245.130584388139	0.418854111709026	0.214230142075506	1.95515956648808	0.0505642393380359	0.307204710985506	Gbp1
FBgn0034200	3424.49539126869	0.426684571901948	0.194530858107973	2.19340302125805	0.0282783548454115	0.231024203770237	Gbp2
FBgn0034201	0.462299024773367	0.73825887112086	2.65827631551497	0.277720892599474	0.781226621293091	NA	CG17290
FBgn0034205	0.0492598866925497	0	3.95087700848185	0	1	NA	CG10950
FBgn0034210	831.641415219205	-0.0514320801840007	0.110462507617076	-0.465606668665285	0.641497068732916	0.858311632734869	CG6568
FBgn0034214	414.244111100839	-0.0254325300947286	0.0963909212257076	-0.263847774990926	0.791897219423389	0.925981496611362	CG6550
FBgn0034215	1091.39904306747	-0.0446455649695191	0.0595488557881539	-0.749730022157713	0.453417322083189	0.760384419348642	Mtap
FBgn0034217	193.658538140663	-0.0470852309647474	0.126625490842648	-0.371846384574005	0.710007226058476	0.890142094454523	Lhr
FBgn0034218	8.6760559770084	0.470329784152327	0.46305137147099	1.01571836977443	0.309763517780716	0.65999833950517	CG18467
FBgn0034219	97.2529894898969	0.473474423355747	0.198493403962891	2.38534084207788	0.0170633039793561	0.173660468578569	mthl4
FBgn0034221	12.392333239586	1.36668042530144	0.409498528379318	3.3374489298176	0.000845512586763296	0.0239464455756445	CG10764
FBgn0034223	1281.35112093923	0.0207135747519158	0.101873146055909	0.2033271333404	0.838879349113054	0.944556236988092	Tes
FBgn0034224	0.884763049669095	0.506129701279814	1.41293277330337	0.358212160438819	0.72018454754544	NA	insb
FBgn0034225	876.630833593289	-0.20369115106802	0.154402689802419	-1.3192202242634	0.187095498903956	0.537319300924549	veil
FBgn0034229	1021.7222304317	-0.00227881829828749	0.1440805528748	-0.0158162795243275	0.987380960879043	0.994843051890491	CG4847
FBgn0034230	1197.88570359351	0.0211781334103164	0.0723192837022944	0.29284213457502	0.769642820564312	0.915508105305564	CG4853
FBgn0034231	240.432384195921	-0.115532008182088	0.0928358358360749	-1.24447641518614	0.213324274285266	0.56668355616313	APC10
FBgn0034232	375.663255350211	-0.132938024696613	0.0778913420090936	-1.7067111859633	0.0878757470609257	0.385667775475868	CG4866
FBgn0034237	13887.8082224355	0.0220443162129916	0.0521014980288925	0.423103308867761	0.672219888330137	0.872367426616331	eIF3b
FBgn0034240	3469.08583987188	0.0288974258190717	0.103697933188434	0.278669255312552	0.780498658891275	0.920740170054434	MESR4
FBgn0034242	579.218844047577	-0.0890778234637487	0.0895943458991702	-0.9942348768749	0.320108532152344	0.670634617133644	CG14480
FBgn0034243	1645.96728739801	0.00746088497681717	0.0590922380930057	0.126258290726346	0.899527471158269	0.968295095618438	Ns2
FBgn0034245	376.848486479866	-0.22864542320594	0.113356139833873	-2.01705371708164	0.0436899078544073	0.285771296793791	UQCR-6.4
FBgn0034246	3349.84733634486	0.0492860963095192	0.0669430511132451	0.736239168814456	0.461585159054938	0.765831204679934	Dcr-2
FBgn0034247	2580.16511797905	0.627750097874002	0.110498085386977	5.68109479612745	1.33835268585691e-08	5.93838239653762e-06	CG6484
FBgn0034248	387.057518371782	0.181964055436107	0.0977873584144354	1.86081369193879	0.0627704912709608	0.338783843421788	CG14483
FBgn0034249	1240.03035388635	-0.0127925813665524	0.132721643701366	-0.0963865501495498	0.9232135738122	0.975732446253792	RhoGAP54D
FBgn0034251	2.9295122066733	-0.850923746851493	0.847643033181458	-1.00387039536882	0.315441087822585	NA	ND-51L1
FBgn0034253	263.70052771133	-0.0998085564078737	0.169918483452144	-0.58739081458424	0.55694126142117	0.817607623187845	CG10936
FBgn0034255	26.9239116435441	-0.328548974911927	0.24555804807132	-1.33796866969924	0.18090665011516	0.530460398143059	Oxp
FBgn0034258	10495.7809344623	0.0292137191988143	0.0399354024110569	0.731524347698219	0.464458938313896	0.767600622324488	eIF3c
FBgn0034259	2661.29427778241	-0.124882884175611	0.0738806796615555	-1.69033209693921	0.0909644378117091	0.391227907211991	P32
FBgn0034261	1071.2489338928	0.066071245559816	0.0703865653438125	0.938691144213135	0.347889341530712	0.688799882047432	HPS4
FBgn0034262	147.083265680022	0.192391103619607	0.187380149831292	1.02674218049684	0.304541881733868	0.65516494920888	swi2
FBgn0034263	0.178311271650161	-0.463964226114116	3.57310826919295	-0.129848913371693	0.896685963199226	NA	CG10934
FBgn0034264	11.330497560758	0.592515403294636	0.359032104502629	1.65031314989353	0.0988789041118592	0.404052743625168	Dlish
FBgn0034265	946.070406120081	0.0123864209029535	0.0951317290766658	0.130202835827481	0.896405951015402	0.967300071331662	Snx16
FBgn0034266	8.00158842789979	0.362971758771711	0.432814024544289	0.838632156510836	0.401675759961664	0.727334800872683	CG4975
FBgn0034267	31.3945989257613	-0.0907574889803325	0.241852778429839	-0.375259236505571	0.707467679197427	0.889203574948109	CG4984
FBgn0034269	1421.02936509492	-0.00620170144663996	0.0896835796463584	-0.0691509133678049	0.944869494979138	0.982193883841254	CG6406
FBgn0034270	179.880054327291	-0.346310243725648	0.118944794484573	-2.91152080447341	0.00359673954306096	0.0639427034959202	PIG-A
FBgn0034271	1462.65937353513	0.0826336835833776	0.105755936400376	0.781362128651948	0.434589538561924	0.747406976121759	Vps50
FBgn0034272	0.744458303469123	0.841961962314759	1.74614549050333	0.482183166805913	0.629675833733014	NA	Ir54a
FBgn0034274	0.594917751893659	2.21010905772111	1.60026068076933	1.38109314581084	0.167250322789127	NA	CG10931
FBgn0034275	490.988966528626	0.055317299531197	0.140861349966491	0.392707435675977	0.694535578125851	0.882208023825662	CG5002
FBgn0034276	201.702856403753	1.82125663160168	0.422659737853593	4.30903743245246	1.63966617434349e-05	0.00140812944278902	Sardh
FBgn0034277	3378.41773039722	0.0679350619939416	0.0495866928464324	1.37002607139648	0.170678763358027	0.518635753677236	OstDelta
FBgn0034278	0.137750219345759	0.738253711042866	3.95087700848185	0.186858186032611	0.851771824397845	NA	CG14488
FBgn0034279	241.096315998722	0.294266668377788	0.197434422563309	1.49045270098951	0.136105244296828	0.467230385701466	CG18635
FBgn0034281	1.02312311512587	1.91771439074455	1.37819615231306	1.39146694577982	0.164083876256099	NA	CG14490
FBgn0034282	6887.05265672195	-0.0903175956040259	0.0948284097733456	-0.952431827338439	0.340878024543948	0.684520098692909	Mapmodulin
FBgn0034284	0.117227828729961	-0.463959877482108	3.95087700848185	-0.11743212367433	0.906517629162644	NA	CG14491
FBgn0034286	40.6678770212339	0.345137918571857	0.235742912082405	1.46404367165538	0.143182016298079	0.476185287807071	dpr13
FBgn0034288	4.85826619049862	0.398669851703748	0.698568351465172	0.570695553080212	0.568206033714883	0.82268199225422	CG5084
FBgn0034289	3275.67017854068	0.344114004533779	0.261853874954565	1.31414516815337	0.188797356493912	0.53967022460324	CG10910
FBgn0034290	1679.08367002794	0.0247829630714243	0.236090030228846	0.104972510052211	0.916397621979535	0.973273689348835	CG5773
FBgn0034291	208.27549887003	0.0703431768979001	0.23478268442097	0.29960973089384	0.764474860805648	0.914193463528282	CG5770
FBgn0034292	823.204162726637	-0.124700908577245	0.207560274783673	-0.600793715017061	0.547977390748543	0.813217973512111	CG5767
FBgn0034293	302.869378985338	-0.0262032100359523	0.160107158141253	-0.163660453037551	0.869998451593194	0.958177010137131	CG14495
FBgn0034294	48.5761157365591	0.0751221265473666	0.257684306220805	0.291527752113067	0.770647722043056	0.916122749724994	Muc55B
FBgn0034295	19135.2200267635	0.195679904480151	0.145958542695239	1.34065400261449	0.180032815222067	0.529020267466829	CG10911
FBgn0034296	8036.13747097163	0.411852421869459	0.184242790142358	2.23537877140938	0.0253924925809949	0.217367084803066	CG10912
FBgn0034299	899.662432615302	-0.113049774931987	0.102942424139705	-1.09818450339352	0.27212393161141	0.624401583221267	CG5757
FBgn0034300	2003.37188667337	-0.014724166587968	0.111927111194443	-0.13155138581562	0.895339139725574	0.967300071331662	CG5098
FBgn0034301	1.8245665596906	1.42551944560389	1.08456211003886	1.31437326862987	0.188720621624898	NA	CG5756
FBgn0034304	678.361682323344	-0.147125770299917	0.0733516316371439	-2.00576002218627	0.0448818578673697	0.289314106797591	CG5742
FBgn0034307	359.868405983683	-0.102006259272153	0.088426598707237	-1.15356986204882	0.248676560220882	0.601853793134584	CG10914
FBgn0034308	1301.90225175545	-0.0960717291501964	0.0644628475964326	-1.49034261954498	0.136134171618981	0.467230385701466	CG10915
FBgn0034310	1160.62666923081	-0.115565402441871	0.0806300331340983	-1.43327985801111	0.151777875764959	0.489387252767461	Nup75
FBgn0034312	248.818874545713	0.146354620894266	0.0828357777923054	1.76680445086448	0.0772609830713612	0.366155856131253	CG10916
FBgn0034313	2847.42207591148	-0.118310454130764	0.0710918704921237	-1.66419104338901	0.0960742573916891	0.399704738211359	CG5726
FBgn0034314	1097.61066573799	-0.0558600720112058	0.134828547012263	-0.414304487061816	0.678651128144505	0.875081620245093	nopo
FBgn0034315	1263.06262317735	-0.0499049273072654	0.0664629167508294	-0.75086875128216	0.45273164817974	0.759952604266402	CG5721
FBgn0034317	4774.12935520533	0.382072189747886	0.402866126154853	0.94838499675951	0.342933494494393	0.685159246317221	NA
FBgn0034318	134.438389187732	0.0404057674303433	0.250157812108079	0.161521109774042	0.871682986449999	0.958571703750491	CG14500
FBgn0034321	114.4160234985	-0.207781589902913	0.147378804575571	-1.40984716561716	0.158584816248777	0.499931826001548	CG14502
FBgn0034322	37.2530427406895	-0.243329117912874	0.226663443129945	-1.07352608145714	0.28303514300285	0.634267937255335	CG18536
FBgn0034323	7.26259273869842	-1.19048797383242	0.433757605754482	-2.74459273575542	0.0060586033899626	0.0909986847668713	CG18537
FBgn0034324	4.51465586601577	-1.17358938986854	0.616217945372676	-1.90450375339	0.0568446083048447	0.321282116551877	CG18538
FBgn0034325	1.49028250375474	-1.41612894584858	1.15482686419476	-1.22626948658319	0.220097280003863	NA	CG18539
FBgn0034326	27.6043565705871	-0.5933804400163	0.328608172775597	-1.80573853353767	0.0709591906273269	0.356267996695146	CG18540
FBgn0034327	0.625418466701027	0.0913552315381572	1.80536954717899	0.0506019566359175	0.959642703654734	NA	CG14505
FBgn0034328	1598.44104521783	1.42322175107738	0.458372920445329	3.10494291350077	0.00190315751969075	0.0418733975768321	IM23
FBgn0034329	2186.49681004104	1.37598998639318	0.395252524282619	3.48129335515464	0.00049899865093074	0.0164608760060376	IM1
FBgn0034330	122.801292360811	0.199641986237713	0.224025111056596	0.891158965600407	0.372843894907966	0.706742919835155	CG18107
FBgn0034331	5084.31776527827	0.512300855827277	0.202315174976305	2.53219194203933	0.0113351923150318	0.138745359727326	CG15067
FBgn0034335	1707.16819497929	0.414995660181522	0.0897482775530571	4.62399581915303	3.76417455214653e-06	0.000435703204410961	GstE1
FBgn0034345	2821.11137750247	-0.00610824079478431	0.0450235319760619	-0.135667739217615	0.892083952246776	0.966409156406503	CG5174
FBgn0034346	1188.16979944605	-0.0651523265601778	0.077054221254551	-0.845538706373336	0.397810131202501	0.724611545738644	PIG-O
FBgn0034351	404.352850491551	-0.0674400703151577	0.109153819856871	-0.617844344829974	0.536677948868524	0.807814650529765	rswl
FBgn0034352	0.865452413054507	-0.848977877613946	1.27417345390114	-0.666296943335797	0.505221318963507	NA	CG17669
FBgn0034354	369.573134896807	0.0410297043678095	0.102665859438248	0.399643119848311	0.689419392143393	0.879707034328574	GstE11
FBgn0034356	471.826066128291	0.171550395212748	0.280659732231454	0.611239787941057	0.541040846317135	0.809644587485768	CG10924
FBgn0034360	143.494427411219	-0.0946437771310489	0.147480711399349	-0.641736646325038	0.521044190783514	0.799758408589566	CG10927
FBgn0034361	351.597578506382	-0.140043982291924	0.0783247877244102	-1.78799057566139	0.0737775283298703	0.358868784485977	mRpS28
FBgn0034362	589.310166905567	-0.088234171563502	0.0727878300353881	-1.21221049618603	0.225431814643027	0.578602890849262	CG5323
FBgn0034363	0.206780618580418	0.738257299300647	3.4346778341867	0.214942226008064	0.829812362617066	NA	CG5327
FBgn0034364	178.535139469129	0.737904284606163	0.211971969383382	3.48114086382599	0.000499282838759521	0.0164608760060376	CG5493
FBgn0034365	770.632283742643	0.0405611702372515	0.0613277069154912	0.6613840999003	0.50836602007984	0.794044070951582	CG5335
FBgn0034366	782.567785473133	-0.0455354755425771	0.0825476797649761	-0.551626353063132	0.581204377243361	0.828509631067393	Atg7
FBgn0034368	2126.1011069955	-0.0414507952413805	0.0469787956565328	-0.882329882282037	0.37759844137572	0.709930402932564	CG5482
FBgn0034371	890.336858864502	0.120289741654529	0.0872079185587891	1.37934425729286	0.167788637128348	0.51477418518576	SP2637
FBgn0034377	0.104101045298605	0.257358366841836	3.95087700848185	0.0651395541519851	0.94806288763189	NA	CG15071
FBgn0034379	273.82044712191	-0.0740765936598982	0.142950239950859	-0.518198456227586	0.604319811777872	0.839994470345943	CG15073
FBgn0034380	763.563763488793	-0.0476259991968155	0.0993763118657147	-0.479249011184593	0.631761491145715	0.854167110123942	Vps51
FBgn0034381	75.6439142821588	0.103666215138108	0.194767777503025	0.532255470936396	0.594549068483709	0.835489278209813	List
FBgn0034382	634.55144127389	-0.511257872781761	0.23029954765112	-2.21996907070032	0.0264208672146658	0.22252863642462	CG18609
FBgn0034383	1.63978527808418	-0.248404764591918	0.924122965804777	-0.268800553371806	0.788083167481853	NA	CG17821
FBgn0034387	451.103927588821	-0.0075495897140788	0.149299768623502	-0.0505666538112127	0.959670835219355	0.987994938449954	Cyp12b2
FBgn0034389	1563.79145700711	0.137800465261715	0.102038864268359	1.35047039429314	0.176865143975431	0.524107596891164	Mctp
FBgn0034390	2484.70672829442	0.0369939496694643	0.0780250484362785	0.474129147124804	0.635407814836867	0.8550230601654	CG15093
FBgn0034391	25.5303041976886	0.659468004246803	0.314895995536806	2.09424068134815	0.0362385455200869	0.260233791050451	CG15080
FBgn0034392	600.819969389985	0.141568207766774	0.0888304695972675	1.59368973741335	0.111005543952227	0.426288509753791	MFS15
FBgn0034394	1946.75912023525	0.158714177577512	0.185978584232259	0.853400289246758	0.393437361156411	0.722181149378663	CG15096
FBgn0034396	51.2600598367246	0.556654431240114	0.257056091604839	2.16549791823582	0.030349574650022	0.240113388148651	CG15097
FBgn0034397	5.41379936164708	0.935900374176351	0.576287622272983	1.62401609544378	0.104372373457279	0.414724404830806	CG15082
FBgn0034398	8267.19299473394	0.202064206011135	0.0865720877367891	2.33405721513249	0.0195927262069769	0.189545004355731	CG15098
FBgn0034399	823.639689331599	-0.0348254378732335	0.0730551351206063	-0.476700752325492	0.633575227080492	0.854320407160701	CG15083
FBgn0034400	3548.3209909104	0.0714442641910289	0.0652518021738775	1.0949010113261	0.27356000595369	0.626107725308212	CG15099
FBgn0034401	2413.03529431386	-0.121456207822436	0.0650028477316988	-1.86847518317582	0.0616958661143365	0.335717566812248	MetRS
FBgn0034402	225.718049176237	-0.155079940456898	0.118770699561868	-1.3057087398573	0.191651624697771	0.543514820614266	CG15084
